balance_id,account_id,snapshot_month,statement_balance_cad,credit_limit_cad,utilization_rate,minimum_payment_cad,amount_paid_cad,days_past_due
BALCFA84D70F610,ACCD1DBF0DAD021,2024-02-01,289.35,1500,0.1929,25,44.49,0
BALA3B76B4308D3,ACCD1DBF0DAD021,2024-03-01,472.54,1500,0.315,25,404.18,0
BAL4FFA06E3C46B,ACCD1DBF0DAD021,2024-04-01,374.49,1500,0.2497,25,88.3,1
BAL8E499DC39DE4,ACCD1DBF0DAD021,2024-05-01,455.85,1500,0.3039,25,130.85,7
BALEDABDB0171AA,ACCD1DBF0DAD021,2024-06-01,265.92,1500,0.1773,25,94.51,4
BAL766D9DC9E5A2,ACCD1DBF0DAD021,2024-07-01,469.42,1500,0.3129,25,146.59,7
BAL9471EF9757ED,ACCD1DBF0DAD021,2024-08-01,510.61,1500,0.3404,25,369.8,0
BAL44A54200AD89,ACCD1DBF0DAD021,2024-09-01,726.24,1500,0.4842,25,485.37,2
BAL3F9C477F5E87,ACCD1DBF0DAD021,2024-10-01,739.92,1500,0.4933,25,259.57,1
BAL5CBC303EFDA9,ACCD1DBF0DAD021,2024-11-01,1016.4,1500,0.6776,30.49,412.63,1
BALB357CF03B52C,ACCD1DBF0DAD021,2024-12-01,1170.98,1500,0.7807,35.13,912.03,0
BAL888748DC5272,ACCD1DBF0DAD021,2025-01-01,1332.53,1500,0.8884,39.98,1193.53,0
BAL38BAC9DE0B55,ACCD1DBF0DAD021,2025-02-01,1178.23,1500,0.7855,35.35,124.05,2
BALD95AD1981D36,ACCD1DBF0DAD021,2025-03-01,1073.03,1500,0.7154,32.19,67.44,0
BAL55DA20D0A752,ACCD1DBF0DAD021,2025-04-01,887.01,1500,0.5913,26.61,422.31,8
BALEB19FF837AC3,ACC41B4B119D1B5,2024-01-01,359.08,1000,0.3591,25,5.74,40
BAL6A2A685692EF,ACC41B4B119D1B5,2024-02-01,558.92,1000,0.5589,25,2.93,37
BALA137C617A936,ACC41B4B119D1B5,2024-03-01,466.99,1000,0.467,25,7.96,44
BAL556D5FED0E1C,ACC41B4B119D1B5,2024-04-01,664.32,1000,0.6643,25,5.59,34
BAL59715B69593C,ACC41B4B119D1B5,2024-05-01,769.13,1000,0.7691,25,6.13,34
BAL7CB98EB3CED9,ACC41B4B119D1B5,2024-06-01,590.7,1000,0.5907,25,12.12,36
BAL170896BBDB2F,ACC41B4B119D1B5,2024-07-01,709.33,1000,0.7093,25,11.4,37
BALDFCA7E0705E1,ACC41B4B119D1B5,2024-08-01,535.1,1000,0.5351,25,7.43,30
BALDF78DBD7CBCB,ACC41B4B119D1B5,2024-09-01,566.07,1000,0.5661,25,0.79,36
BAL55D120601F17,ACC41B4B119D1B5,2024-10-01,703.86,1000,0.7039,25,9.78,40
BALE9D4A13DC222,ACC41B4B119D1B5,2024-11-01,694.5,1000,0.6945,25,10.83,30
BALB6688172FFB4,ACC41B4B119D1B5,2024-12-01,496.12,1000,0.4961,25,11.38,34
BALCD0D76F7061D,ACC41B4B119D1B5,2025-01-01,689.34,1000,0.6893,25,10.13,41
BAL26FF1E22C3B4,ACC41B4B119D1B5,2025-02-01,904.01,1000,0.904,27.12,1.36,36
BAL420CEE967C5A,ACC41B4B119D1B5,2025-03-01,1000,1000,1.0,30.0,11.25,37
BAL2989F2858287,ACC41B4B119D1B5,2025-04-01,1000,1000,1.0,30.0,8.39,37
BALBDF2F0005928,ACC7876FBE6EE49,2022-11-01,392.04,500,0.7841,25,250.38,0
BALFE7463BA5735,ACC7876FBE6EE49,2022-12-01,209.92,500,0.4198,25,195.63,9
BAL48CF160383BA,ACC7876FBE6EE49,2023-01-01,426.04,500,0.8521,25,330.34,9
BAL6C62DF7F3B9F,ACC7876FBE6EE49,2023-02-01,500,500,1.0,25,293.99,0
BALC742405CF98C,ACC7876FBE6EE49,2023-03-01,500,500,1.0,25,369.98,7
BAL4E14338EF024,ACC7876FBE6EE49,2023-04-01,500,500,1.0,25,232.28,6
BALCC6F8FB790A3,ACC7876FBE6EE49,2023-05-01,500,500,1.0,25,251.51,9
BAL83D574A6893F,ACC7876FBE6EE49,2023-06-01,354.94,500,0.7099,25,227.54,4
BAL35C99CF82BBD,ACC7876FBE6EE49,2023-07-01,194.62,500,0.3892,25,159.25,15
BAL742151D18A0B,ACC7876FBE6EE49,2023-08-01,109.31,500,0.2186,25,40.13,0
BAL228CCEB76D09,ACC7876FBE6EE49,2023-09-01,0,500,0.0,25,21.2,4
BAL5E20B47F9215,ACC7876FBE6EE49,2023-10-01,186.5,500,0.373,25,172.3,3
BALEF16F2D87D48,ACC7876FBE6EE49,2023-11-01,445.04,500,0.8901,25,418.53,0
BAL689C8C8A7AE1,ACC7876FBE6EE49,2023-12-01,461.36,500,0.9227,25,88.64,0
BAL48A1D85BB17C,ACC7876FBE6EE49,2024-01-01,292.82,500,0.5856,25,259.17,9
BAL5957359A062A,ACC7876FBE6EE49,2024-02-01,499.19,500,0.9984,25,145.06,1
BAL29C059C66673,ACC7876FBE6EE49,2024-03-01,449.9,500,0.8998,25,371.08,0
BALAC6A80A27323,ACC7876FBE6EE49,2024-04-01,500,500,1.0,25,360.4,3
BALD498B101FD71,ACC7876FBE6EE49,2024-05-01,500,500,1.0,25,99.42,0
BALF253D69E9EBF,ACC7876FBE6EE49,2024-06-01,500,500,1.0,25,401.56,0
BALEC2DDFD86C6D,ACC7876FBE6EE49,2024-07-01,500,500,1.0,25,421.07,0
BAL49043C23C907,ACC7876FBE6EE49,2024-08-01,465.67,500,0.9313,25,230.62,6
BALFF14013DF8A2,ACC7876FBE6EE49,2024-09-01,438.32,500,0.8766,25,371.0,0
BAL6DF21BA48BBF,ACC7876FBE6EE49,2024-10-01,323.63,500,0.6473,25,67.3,13
BAL6CB0F6822B08,ACC7876FBE6EE49,2024-11-01,249.55,500,0.4991,25,197.31,0
BALB3FCE456F35C,ACC7876FBE6EE49,2024-12-01,236.95,500,0.4739,25,73.14,2
BAL1856C1C0B3D5,ACC7876FBE6EE49,2025-01-01,366.68,500,0.7334,25,240.04,0
BALD6FBDD6A1669,ACC7876FBE6EE49,2025-02-01,500,500,1.0,25,425.84,5
BALDA523A7C9022,ACC7876FBE6EE49,2025-03-01,500,500,1.0,25,97.98,3
BAL5C7A4E6C3742,ACC7876FBE6EE49,2025-04-01,500,500,1.0,25,317.42,4
BALBF4D1EF0B4FD,ACCBB2C36E9CD15,2022-11-01,60.76,1000,0.0608,25,28.79,0
BAL307FF6BEC50C,ACCBB2C36E9CD15,2022-12-01,276.61,1000,0.2766,25,222.73,0
BAL40363E9A75BE,ACCBB2C36E9CD15,2023-01-01,307.73,1000,0.3077,25,111.86,2
BAL4BF5EECDBFCD,ACCBB2C36E9CD15,2023-02-01,480.51,1000,0.4805,25,277.64,0
BALE8AB8E7BBC95,ACCBB2C36E9CD15,2023-03-01,530.01,1000,0.53,25,123.63,10
BAL6A142D9D162C,ACCBB2C36E9CD15,2023-04-01,779.25,1000,0.7792,25,486.71,4
BAL55F9A63CB0D5,ACCBB2C36E9CD15,2023-05-01,694.45,1000,0.6945,25,492.26,4
BALD797D23A7F97,ACCBB2C36E9CD15,2023-06-01,927.93,1000,0.9279,27.84,709.79,0
BALEFF44C03AED4,ACCBB2C36E9CD15,2023-07-01,946.43,1000,0.9464,28.39,549.52,3
BALD641D83CE668,ACCBB2C36E9CD15,2023-08-01,1000,1000,1.0,30.0,620.43,1
BALC8F3798EE7EB,ACCBB2C36E9CD15,2023-09-01,1000,1000,1.0,30.0,661.22,4
BAL2B189C8F472F,ACCBB2C36E9CD15,2023-10-01,1000,1000,1.0,30.0,648.31,0
BAL68F7B1E47E61,ACCBB2C36E9CD15,2023-11-01,928.51,1000,0.9285,27.86,671.62,4
BALD82067D533D8,ACCBB2C36E9CD15,2023-12-01,1000,1000,1.0,30.0,607.49,4
BAL48522F818182,ACCBB2C36E9CD15,2024-01-01,1000,1000,1.0,30.0,987.8,7
BAL64A2BE2CE4F6,ACCBB2C36E9CD15,2024-02-01,1000,1000,1.0,30.0,740.92,0
BAL3C3AA1D62EFF,ACCBB2C36E9CD15,2024-03-01,1000,1000,1.0,30.0,363.85,0
BAL6B56D01E54A6,ACCBB2C36E9CD15,2024-04-01,922.56,1000,0.9226,27.68,757.21,3
BAL44D19309CFB1,ACCBB2C36E9CD15,2024-05-01,1000,1000,1.0,30.0,137.92,1
BALB629EC873B7D,ACCBB2C36E9CD15,2024-06-01,1000,1000,1.0,30.0,594.55,3
BAL0CB65F76C749,ACCBB2C36E9CD15,2024-07-01,1000,1000,1.0,30.0,199.28,5
BAL3AE28B017DAB,ACCBB2C36E9CD15,2024-08-01,907.49,1000,0.9075,27.22,852.28,0
BAL3106CB59ECCC,ACCBB2C36E9CD15,2024-09-01,1000,1000,1.0,30.0,811.65,1
BAL467C95D3DD9B,ACCBB2C36E9CD15,2024-10-01,960.21,1000,0.9602,28.81,733.12,0
BAL9836A89DEC84,ACCBB2C36E9CD15,2024-11-01,1000,1000,1.0,30.0,310.85,0
BAL2840C0C18D2C,ACCBB2C36E9CD15,2024-12-01,1000,1000,1.0,30.0,805.03,0
BALE0B22B87D08C,ACCBB2C36E9CD15,2025-01-01,1000,1000,1.0,30.0,697.94,0
BAL8E31DB2398FF,ACCBB2C36E9CD15,2025-02-01,829.3,1000,0.8293,25,742.62,3
BALCAAA4CA4BEA2,ACCBB2C36E9CD15,2025-03-01,644.33,1000,0.6443,25,42.29,0
BAL5460EF56FDE2,ACCBB2C36E9CD15,2025-04-01,561.17,1000,0.5612,25,247.89,0
BAL5EA0FB246AB4,ACCDFFE38242123,2022-04-01,2158.09,3000,0.7194,64.74,1244.25,0
BAL7C5C0B82B3AC,ACCDFFE38242123,2022-05-01,2235.15,3000,0.745,67.05,1266.3,9
BALC69C99EA828F,ACCDFFE38242123,2022-06-01,2526.77,3000,0.8423,75.8,602.95,4
BAL1B719E849C51,ACCDFFE38242123,2022-07-01,2804.98,3000,0.935,84.15,2051.97,0
BAL09BDE4F3D3C4,ACCDFFE38242123,2022-08-01,2714.16,3000,0.9047,81.42,1101.86,0
BALF370E151D066,ACCDFFE38242123,2022-09-01,2580.41,3000,0.8601,77.41,1983.12,0
BALAF80DBF842F8,ACCDFFE38242123,2022-10-01,2679.75,3000,0.8932,80.39,1989.05,0
BALED095FB11394,ACCDFFE38242123,2022-11-01,2721.89,3000,0.9073,81.66,1054.82,2
BALFED23E04BBBC,ACCDFFE38242123,2022-12-01,2824.29,3000,0.9414,84.73,1822.69,0
BAL4D781DD41648,ACCDFFE38242123,2023-01-01,3000,3000,1.0,90.0,2538.11,0
BAL4C3346AD4973,ACCDFFE38242123,2023-02-01,3000,3000,1.0,90.0,92.11,3
BALBFD9CDD82878,ACCDFFE38242123,2023-03-01,3000,3000,1.0,90.0,1244.45,9
BALB489E75D03FC,ACCDFFE38242123,2023-04-01,3000,3000,1.0,90.0,316.95,0
BAL307F5DBCC951,ACCDFFE38242123,2023-05-01,3000,3000,1.0,90.0,378.96,4
BAL0202B09F7126,ACCDFFE38242123,2023-06-01,2955.35,3000,0.9851,88.66,344.21,4
BAL3B5FF2E9BE52,ACCDFFE38242123,2023-07-01,3000,3000,1.0,90.0,404.15,0
BAL514DD3CC2F98,ACCDFFE38242123,2023-08-01,2990.22,3000,0.9967,89.71,535.7,3
BALBAF92B32E5AF,ACCDFFE38242123,2023-09-01,2926.88,3000,0.9756,87.81,1645.93,2
BAL63F1F4280361,ACCDFFE38242123,2023-10-01,2783.46,3000,0.9278,83.5,1555.95,8
BAL95C918FA58E3,ACCDFFE38242123,2023-11-01,2752.4,3000,0.9175,82.57,1622.68,0
BAL60186574CC1B,ACCDFFE38242123,2023-12-01,2584.5,3000,0.8615,77.53,583.92,0
BALD56A8B7070E6,ACCDFFE38242123,2024-01-01,2566.65,3000,0.8555,77.0,995.99,0
BALACF066D1F465,ACCDFFE38242123,2024-02-01,2586.24,3000,0.8621,77.59,1939.91,0
BAL18FE302A69B6,ACCDFFE38242123,2024-03-01,2446.62,3000,0.8155,73.4,1977.86,0
BAL97E3D1CD48E0,ACCDFFE38242123,2024-04-01,2278.8,3000,0.7596,68.36,1517.38,0
BAL5D59652DEDF2,ACCDFFE38242123,2024-05-01,2109.86,3000,0.7033,63.3,1382.23,0
BAL194726E45320,ACCDFFE38242123,2024-06-01,2337.34,3000,0.7791,70.12,738.72,3
BALF5AF3D5CE55F,ACCDFFE38242123,2024-07-01,2381.4,3000,0.7938,71.44,390.97,0
BAL85E63E1EF9D8,ACCDFFE38242123,2024-08-01,2188.47,3000,0.7295,65.65,861.86,0
BAL72E7743092CC,ACCDFFE38242123,2024-09-01,2211.7,3000,0.7372,66.35,952.52,2
BAL291973257755,ACCDFFE38242123,2024-10-01,2106.05,3000,0.702,63.18,80.59,0
BAL7499E5483F77,ACCDFFE38242123,2024-11-01,2337.8,3000,0.7793,70.13,2188.68,0
BAL459026889C1D,ACCDFFE38242123,2024-12-01,2573.47,3000,0.8578,77.2,2098.81,0
BAL3AC3A3F7E3DF,ACCDFFE38242123,2025-01-01,2694.14,3000,0.898,80.82,310.06,2
BAL95EB0B5FC0C6,ACCDFFE38242123,2025-02-01,2617.38,3000,0.8725,78.52,1974.04,0
BAL5783F6874C30,ACCDFFE38242123,2025-03-01,2715.74,3000,0.9052,81.47,2359.04,1
BALD28409663DB7,ACCDFFE38242123,2025-04-01,2955.7,3000,0.9852,88.67,1452.63,2
BALA47C362CB041,ACC4237BBC28A8A,2022-06-01,386.79,500,0.7736,25,181.25,1
BAL4491699B755F,ACC4237BBC28A8A,2022-07-01,500,500,1.0,25,88.66,2
BALB91743E573B0,ACC4237BBC28A8A,2022-08-01,500,500,1.0,25,405.38,9
BALA1EB86AE0DD1,ACC4237BBC28A8A,2022-09-01,500,500,1.0,25,447.09,0
BAL3CE9F1EDA772,ACC4237BBC28A8A,2022-10-01,500,500,1.0,25,421.02,3
BALE14EF1FDB271,ACC4237BBC28A8A,2022-11-01,500,500,1.0,25,439.24,5
BAL8E646CF0D69C,ACC4237BBC28A8A,2022-12-01,500,500,1.0,25,88.82,2
BAL0BC1E9DF591C,ACC4237BBC28A8A,2023-01-01,500,500,1.0,25,307.66,0
BAL80F6E1DC2F58,ACC4237BBC28A8A,2023-02-01,325.56,500,0.6511,25,184.99,4
BALCA5CB379D409,ACC4237BBC28A8A,2023-03-01,453.88,500,0.9078,25,136.32,0
BAL556D0618FBA0,ACC4237BBC28A8A,2023-04-01,498.16,500,0.9963,25,184.0,0
BAL089B0868C62B,ACC4237BBC28A8A,2023-05-01,500,500,1.0,25,475.61,0
BAL319C078B6946,ACC4237BBC28A8A,2023-06-01,500,500,1.0,25,183.52,1
BAL183A35283542,ACC4237BBC28A8A,2023-07-01,500,500,1.0,25,458.43,0
BAL85A692168E79,ACC4237BBC28A8A,2023-08-01,389.25,500,0.7785,25,362.21,0
BALE41A0DD27057,ACC4237BBC28A8A,2023-09-01,333.12,500,0.6662,25,131.25,0
BAL7415FFE0A03F,ACC4237BBC28A8A,2023-10-01,500,500,1.0,25,96.9,8
BAL1B0704881160,ACC4237BBC28A8A,2023-11-01,310.66,500,0.6213,25,57.21,0
BAL4B2A3CABED79,ACC4237BBC28A8A,2023-12-01,169.89,500,0.3398,25,135.27,0
BALC48D4F33921A,ACC4237BBC28A8A,2024-01-01,388.3,500,0.7766,25,186.86,0
BAL752364341DE0,ACC4237BBC28A8A,2024-02-01,292.67,500,0.5853,25,222.78,4
BAL78C0A669ECE8,ACC4237BBC28A8A,2024-03-01,417.12,500,0.8342,25,307.84,0
BALF3CB3DC198E9,ACC4237BBC28A8A,2024-04-01,407.26,500,0.8145,25,381.84,3
BAL30A25D2F9093,ACC4237BBC28A8A,2024-05-01,500,500,1.0,25,229.78,4
BALFA5E160E3656,ACC4237BBC28A8A,2024-06-01,418.46,500,0.8369,25,158.15,8
BAL6E83F4EF6D30,ACC4237BBC28A8A,2024-07-01,339.08,500,0.6782,25,316.92,1
BAL29897295EC2D,ACC4237BBC28A8A,2024-08-01,474.92,500,0.9498,25,427.58,0
BAL87974A77C464,ACC4237BBC28A8A,2024-09-01,500,500,1.0,25,375.66,6
BAL9E24A802057E,ACC4237BBC28A8A,2024-10-01,500,500,1.0,25,112.07,0
BAL9060D77C5EE0,ACC4237BBC28A8A,2024-11-01,500,500,1.0,25,215.15,3
BALBD65532939B1,ACC4237BBC28A8A,2024-12-01,500,500,1.0,25,379.51,9
BAL02A94F051892,ACC4237BBC28A8A,2025-01-01,352.76,500,0.7055,25,292.83,3
BAL349500849A7D,ACC4237BBC28A8A,2025-02-01,500,500,1.0,25,257.51,4
BALBE015EBD4FC3,ACC4237BBC28A8A,2025-03-01,315.97,500,0.6319,25,89.27,8
BALA1935FD8536F,ACC4237BBC28A8A,2025-04-01,147.23,500,0.2945,25,67.91,5
BALFA9D4FA60220,ACCB26B7A816FE3,2023-01-01,550.28,1000,0.5503,25,216.64,1
BAL9864AD8ABBD3,ACCB26B7A816FE3,2023-02-01,497.27,1000,0.4973,25,290.94,3
BAL6D81034E62DF,ACCB26B7A816FE3,2023-03-01,385.45,1000,0.3855,25,146.44,0
BAL85BB349958C9,ACCB26B7A816FE3,2023-04-01,341.18,1000,0.3412,25,199.91,6
BAL0DA18A02B706,ACCB26B7A816FE3,2023-05-01,584.13,1000,0.5841,25,290.92,0
BAL750C47C8C289,ACCB26B7A816FE3,2023-06-01,545.96,1000,0.546,25,381.39,0
BAL3BD3ABA9ACC0,ACCB26B7A816FE3,2023-07-01,650.24,1000,0.6502,25,242.92,0
BALC938692D0C27,ACCB26B7A816FE3,2023-08-01,742.48,1000,0.7425,25,680.05,0
BALEFD32F2E3ECD,ACCB26B7A816FE3,2023-09-01,999.47,1000,0.9995,29.98,789.54,0
BAL7412D660B58F,ACCB26B7A816FE3,2023-10-01,1000,1000,1.0,30.0,198.88,10
BAL2B8FF976A981,ACCB26B7A816FE3,2023-11-01,1000,1000,1.0,30.0,729.94,0
BAL62329776E7A2,ACCB26B7A816FE3,2023-12-01,1000,1000,1.0,30.0,223.13,1
BAL33BA6F5FFA48,ACCB26B7A816FE3,2024-01-01,1000,1000,1.0,30.0,859.96,0
BALDB56BFF337CA,ACCB26B7A816FE3,2024-02-01,800.1,1000,0.8001,25,489.65,4
BAL51A46677DF8C,ACCB26B7A816FE3,2024-03-01,670.7,1000,0.6707,25,379.74,0
BAL39D0FF0632FA,ACCB26B7A816FE3,2024-04-01,822.54,1000,0.8225,25,470.31,0
BALEDAAB6BBF409,ACCB26B7A816FE3,2024-05-01,699.13,1000,0.6991,25,493.28,0
BAL7A2D33C8EE54,ACCB26B7A816FE3,2024-06-01,610.25,1000,0.6103,25,409.69,0
BAL3C0CC633777E,ACCB26B7A816FE3,2024-07-01,805.34,1000,0.8053,25,61.78,0
BALB91E50AF5AEB,ACCB26B7A816FE3,2024-08-01,979.66,1000,0.9797,29.39,365.52,0
BALA750286FF22A,ACCB26B7A816FE3,2024-09-01,1000,1000,1.0,30.0,394.24,0
BAL8CE96396167A,ACCB26B7A816FE3,2024-10-01,1000,1000,1.0,30.0,996.91,0
BALEFA7DDB0656A,ACCB26B7A816FE3,2024-11-01,1000,1000,1.0,30.0,966.83,0
BALE5DE7905C4A0,ACCB26B7A816FE3,2024-12-01,1000,1000,1.0,30.0,297.03,0
BALDDDA373676E6,ACCB26B7A816FE3,2025-01-01,839.36,1000,0.8394,25.18,257.74,0
BAL22C945588F3A,ACCB26B7A816FE3,2025-02-01,1000,1000,1.0,30.0,111.28,0
BAL39ABC2CA363A,ACCB26B7A816FE3,2025-03-01,959.92,1000,0.9599,28.8,733.46,0
BAL3F4E7A2A9223,ACCB26B7A816FE3,2025-04-01,1000,1000,1.0,30.0,195.04,0
BAL482B1BDC4640,ACC1CD3E2AC8A78,2022-04-01,143.89,1000,0.1439,25,0.0,195
BAL988FCFF8356E,ACC1CD3E2AC8A78,2022-05-01,290.48,1000,0.2905,25,0.0,199
BAL172068D2E140,ACC1CD3E2AC8A78,2022-06-01,482.96,1000,0.483,25,0.0,198
BALCA69659BC9ED,ACC1CD3E2AC8A78,2022-07-01,487.37,1000,0.4874,25,0.0,192
BALD7D0F5B4D9B8,ACC1CD3E2AC8A78,2022-08-01,372.26,1000,0.3723,25,0.0,197
BALC695728C3685,ACC1CD3E2AC8A78,2022-09-01,447.19,1000,0.4472,25,0.0,192
BALD075AF305DCD,ACC1CD3E2AC8A78,2022-10-01,680.67,1000,0.6807,25,0.0,205
BAL1AE84B536C4A,ACC1CD3E2AC8A78,2022-11-01,694.44,1000,0.6944,25,0.0,206
BAL3D0CE849E340,ACC1CD3E2AC8A78,2022-12-01,671.49,1000,0.6715,25,0.0,206
BAL81A06081A9B0,ACC1CD3E2AC8A78,2023-01-01,502.41,1000,0.5024,25,0.0,204
BALA4DD92609AE6,ACC1CD3E2AC8A78,2023-02-01,522.52,1000,0.5225,25,0.0,203
BAL46F636E255FB,ACC1CD3E2AC8A78,2023-03-01,580.3,1000,0.5803,25,0.0,192
BAL98479CCB5C33,ACC1CD3E2AC8A78,2023-04-01,599.19,1000,0.5992,25,0.0,198
BALB6E75D2DB6F5,ACC1CD3E2AC8A78,2023-05-01,543.76,1000,0.5438,25,0.0,197
BAL09E854B428D2,ACC1CD3E2AC8A78,2023-06-01,504.42,1000,0.5044,25,0.0,199
BAL77C2456B6490,ACC1CD3E2AC8A78,2023-07-01,403.83,1000,0.4038,25,0.0,211
BALFF9F6397BA59,ACC1CD3E2AC8A78,2023-08-01,205.82,1000,0.2058,25,0.0,195
BAL826C30E6143E,ACC1CD3E2AC8A78,2023-09-01,413.26,1000,0.4133,25,0.0,193
BAL10B44B299CD8,ACC1CD3E2AC8A78,2023-10-01,594.91,1000,0.5949,25,0.0,208
BAL90000CC922C1,ACC1CD3E2AC8A78,2023-11-01,629.35,1000,0.6293,25,0.0,198
BAL493B01DDE06C,ACC1CD3E2AC8A78,2023-12-01,574.85,1000,0.5748,25,0.0,198
BAL1543BA35D8B5,ACC1CD3E2AC8A78,2024-01-01,584.9,1000,0.5849,25,0.0,197
BAL050B58A6FB72,ACC1CD3E2AC8A78,2024-02-01,805.31,1000,0.8053,25,0.0,202
BAL71F66F1566CA,ACC1CD3E2AC8A78,2024-03-01,655.45,1000,0.6554,25,0.0,196
BAL2E6F9089A20E,ACC1CD3E2AC8A78,2024-04-01,560.43,1000,0.5604,25,0.0,197
BAL8723D4A23D01,ACC1CD3E2AC8A78,2024-05-01,447.94,1000,0.4479,25,0.0,202
BAL5BA6D6F51786,ACC1CD3E2AC8A78,2024-06-01,431.38,1000,0.4314,25,0.0,208
BAL275AD9A1EB28,ACC1CD3E2AC8A78,2024-07-01,352.49,1000,0.3525,25,0.0,190
BAL1AFA6AE52965,ACC1CD3E2AC8A78,2024-08-01,369.27,1000,0.3693,25,0.0,205
BAL73A2F6C1C56F,ACC1CD3E2AC8A78,2024-09-01,345.86,1000,0.3459,25,0.0,201
BAL06AEEF71E617,ACC1CD3E2AC8A78,2024-10-01,489.61,1000,0.4896,25,0.0,202
BALE21562041123,ACC1CD3E2AC8A78,2024-11-01,317.5,1000,0.3175,25,0.0,195
BAL91BBEBAAE7BC,ACC1CD3E2AC8A78,2024-12-01,617.31,1000,0.6173,25,0.0,204
BAL23ABA1DEE927,ACC1CD3E2AC8A78,2025-01-01,585.59,1000,0.5856,25,0.0,210
BAL126CEBDE7A09,ACC1CD3E2AC8A78,2025-02-01,613.83,1000,0.6138,25,0.0,205
BAL7F0F8ADD39A2,ACC1CD3E2AC8A78,2025-03-01,436.14,1000,0.4361,25,0.0,200
BAL4D2277437469,ACC1CD3E2AC8A78,2025-04-01,429.42,1000,0.4294,25,0.0,197
BALFB4E1B1658B9,ACC8567D44C29FC,2022-05-01,320.77,1000,0.3208,25,68.77,0
BAL0301C7C57328,ACC8567D44C29FC,2022-06-01,161.71,1000,0.1617,25,31.46,0
BALFB82FF2ABC9C,ACC8567D44C29FC,2022-07-01,134.78,1000,0.1348,25,118.03,0
BAL34177C295630,ACC8567D44C29FC,2022-08-01,39.37,1000,0.0394,25,30.54,6
BALFDA1A0F3F254,ACC8567D44C29FC,2022-09-01,272.19,1000,0.2722,25,185.31,0
BAL43E26A909017,ACC8567D44C29FC,2022-10-01,202.03,1000,0.202,25,56.98,0
BALE9A2450A1129,ACC8567D44C29FC,2022-11-01,420.95,1000,0.4209,25,102.41,7
BALAA54294CFEF6,ACC8567D44C29FC,2022-12-01,438.93,1000,0.4389,25,142.36,2
BAL503545406F60,ACC8567D44C29FC,2023-01-01,632.72,1000,0.6327,25,260.66,0
BAL324D7647135B,ACC8567D44C29FC,2023-02-01,436.28,1000,0.4363,25,387.69,0
BAL7E8826FB2EB5,ACC8567D44C29FC,2023-03-01,240.14,1000,0.2401,25,135.51,0
BALEBF5B028019F,ACC8567D44C29FC,2023-04-01,92.98,1000,0.093,25,67.98,0
BALD8182C31FB5C,ACC8567D44C29FC,2023-05-01,189.19,1000,0.1892,25,141.73,0
BALF849B4F8BB65,ACC8567D44C29FC,2023-06-01,280.05,1000,0.28,25,188.47,0
BAL36341D090BD8,ACC8567D44C29FC,2023-07-01,333.03,1000,0.333,25,202.33,1
BAL4B5829F8E397,ACC8567D44C29FC,2023-08-01,243.22,1000,0.2432,25,208.52,5
BALA2BB6454C853,ACC8567D44C29FC,2023-09-01,282.16,1000,0.2822,25,180.31,4
BALE8093C260C54,ACC8567D44C29FC,2023-10-01,130.32,1000,0.1303,25,60.02,5
BAL3CAFE80F7726,ACC8567D44C29FC,2023-11-01,0,1000,0.0,25,6.57,4
BALB48096947268,ACC8567D44C29FC,2023-12-01,28.3,1000,0.0283,25,27.46,1
BAL2C07804B8714,ACC8567D44C29FC,2024-01-01,88.26,1000,0.0883,25,70.09,1
BALD0E87269DEB1,ACC8567D44C29FC,2024-02-01,230.1,1000,0.2301,25,90.51,4
BAL1A5DC4DE949C,ACC8567D44C29FC,2024-03-01,183.21,1000,0.1832,25,148.83,4
BAL5F4CE475C642,ACC8567D44C29FC,2024-04-01,150.11,1000,0.1501,25,110.84,0
BAL0142491F0FBE,ACC8567D44C29FC,2024-05-01,3.79,1000,0.0038,25,8.12,0
BAL1CCE12810AFC,ACC8567D44C29FC,2024-06-01,220.7,1000,0.2207,25,195.71,0
BAL5E97E646E8F8,ACC8567D44C29FC,2024-07-01,264.45,1000,0.2645,25,142.15,7
BALCEF7109BF615,ACC8567D44C29FC,2024-08-01,103.3,1000,0.1033,25,31.53,0
BAL5FE8D34337B2,ACC8567D44C29FC,2024-09-01,353.74,1000,0.3537,25,212.17,0
BAL2674EABF8248,ACC8567D44C29FC,2024-10-01,211.6,1000,0.2116,25,85.86,0
BAL476C7228B8B9,ACC8567D44C29FC,2024-11-01,256.06,1000,0.2561,25,244.55,0
BALF00166C34A16,ACC8567D44C29FC,2024-12-01,456.11,1000,0.4561,25,362.74,0
BAL54648B4E35A8,ACC8567D44C29FC,2025-01-01,732.34,1000,0.7323,25,324.26,6
BALD1BB8CBDBC66,ACC8567D44C29FC,2025-02-01,717.29,1000,0.7173,25,89.26,0
BALF607D5932D9F,ACC8567D44C29FC,2025-03-01,735.94,1000,0.7359,25,648.81,0
BAL8AD5F6A9450E,ACC8567D44C29FC,2025-04-01,848.96,1000,0.849,25.47,303.45,0
BAL452769559D7B,ACCD8140D04723C,2022-10-01,401.6,1000,0.4016,25,9.59,70
BAL607F5C2AB139,ACCD8140D04723C,2022-11-01,327.52,1000,0.3275,25,8.67,60
BAL865DE0D68D4B,ACCD8140D04723C,2022-12-01,561.74,1000,0.5617,25,12.34,68
BAL593AB98D19BA,ACCD8140D04723C,2023-01-01,459.35,1000,0.4594,25,1.52,65
